40.1278	13.6137	3.21679	0.263348	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.771	14.8228	2.18635	1.84423	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.7364	15.0056	2.35537	2.24571	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3553	16.5573	2.80642	1.07316	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.3412	16.7402	2.78212	1.38154	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1545	17.2896	2.77329	-0.0487976	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.0964	17.4476	2.77332	0.251566	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.624	19.0622	2.41257	2.57721	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5164	19.1942	2.11382	2.7487	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7183	19.9124	4.02651	-0.659098	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.5499	20.0148	3.36338	-0.614829	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.039	21.0806	1.82681	2.20659	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
55.9782	21.2162	1.84183	2.4847	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.657	21.7955	3.28388	-0.727993	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.6064	21.9277	3.19795	-0.504589	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.8797	22.7784	1.53858	1.75218	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.8736	22.9215	1.8486	2.12076	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3773	23.4184	2.96683	-0.621493	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.3927	23.5634	2.89687	-0.408923	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3392	23.9896	3.06143	1.03312	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.1283	24.0432	2.27365	0.975862	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2639	24.3631	1.95483	-0.164233	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.3688	24.5247	2.42018	0.207245	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.827	24.8832	2.50547	0.470585	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.7348	24.968	2.21472	0.568642	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8934	24.7196	2.0413	-0.840538	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
72.9453	24.8487	2.30716	-0.568616	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0037	25.2525	1.9049	1.08181	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9477	25.3403	1.75256	1.21092	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
77.1197	24.9412	2.43335	-1.52091	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.0837	25.0317	2.2356	-1.40497	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.1098	25.0268	1.93755	0.980483	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0458	25.1018	1.62177	1.04534	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.807	24.878	1.7963	-1.12003	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8388	24.9789	1.85139	-0.94845	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.6218	24.6349	1.76333	0.0821393	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5589	24.7037	1.52251	0.162128	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1727	24.5526	1.67646	-0.367558	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1572	24.6307	1.63866	-0.238545	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6396	23.8123	1.29747	-1.24145	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7052	23.9082	1.55097	-1.0454	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9474	23.5224	0.998849	0.0615934	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.0408	23.6223	1.13623	0.226333	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8173	22.7942	2.30376	-1.53351	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6713	22.8283	1.74579	-1.54126	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.5047	22.3014	0.0453962	0.133381	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6181	22.3976	0.577463	0.374401	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5109	21.6754	1.1208	-1.47709	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.5877	21.7589	1.32003	-1.32077	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7192	21.1105	0.994534	-0.185715	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.7631	21.1826	0.981366	-0.080613	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.8589	20.9547	1.19444	-0.325118	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.8951	21.0222	1.07836	-0.247722	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.4719	20.2198	0.0768837	-1.22027	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.6205	20.3083	0.802155	-0.982659	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3143	19.6557	2.54627	-0.373497	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
94.9989	19.6452	1.23318	-0.527847	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5104	19.6946	-0.135566	0.417398	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.6016	19.766	0.42959	0.623864	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2625	19.1684	0.815405	-1.4423	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3126	19.2279	0.978858	-1.3278	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.526	18.7209	1.47385	0.0795226	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.435	18.7503	1.01518	0.0769085	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2129	18.3772	0.53377	-0.699223	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2671	18.4332	0.780554	-0.578052	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0366	17.3605	0.73616	-1.41912	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.0676	17.4088	1.02935	-1.30527	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9974	16.982	0.874453	0.182211	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.049	17.0322	0.862757	0.2522	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.201	16.542	1.39268	-0.995829	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.151	16.5734	1.14066	-0.96613	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.386	16.3936	1.35591	0.372319	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.271	16.4123	0.987273	0.377441	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.006	15.3633	0.441412	-2.05349	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.06	15.4051	1.03535	-1.92881	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.114	15.2581	1.13811	1.09411	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.053	15.2827	1.01259	1.13245	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.537	14.4551	1.85683	-2.17443	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.447	14.4742	1.54457	-2.15867	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.036	1.29399	0.752577	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.772	14.0589	1.24454	0.797279	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6689	1.33514	-1.21308	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.122	13.7024	1.5583	-1.13958	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.535	13.5643	1.30772	0.55281	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.511	13.5883	1.33593	0.601662	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.061	12.5927	1.7034	-2.09808	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.14	12.6274	1.86572	-2.03619	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4743	1.73908	1.15082	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.887	12.4963	1.65436	1.18354	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.799	12.5585	2.12306	-0.70841	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.785	12.5802	1.96709	-0.685295	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.688	12.1021	1.84752	-0.336142	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.747	12.13	2.07706	-0.277643	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.952	11.9999	2.32982	-0.0244805	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.918	12.0182	2.18015	-0.00208582	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.699	12.2899	1.40983	0.451288	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.81	12.322	1.92891	0.540453	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.56	12.8297	3.52687	0.506468	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.354	12.829	2.59164	0.440612	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.904	12.7781	0.552142	-0.419206	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.206	12.829	2.05803	-0.236894	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.847	13.3219	3.21134	1.01394	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.705	13.3268	2.62697	0.983765	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.951	13.7007	1.86951	-0.0590213	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.069	13.7333	2.29309	0.0200723	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.094	14.5018	1.79127	1.28022	132.092	14.507	132.53	14.458	2.55028	0.74543
132.219	14.536	2.30582	1.37612	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.069	15.0534	3.33898	-0.0628768	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.987	15.0644	2.81716	-0.0886267	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.563	16.206	2.38224	1.98814	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.611	16.2334	2.59184	2.05246	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.331	17.017	2.80204	-0.093179	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.344	17.0406	2.86777	-0.04774	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.891	17.9849	2.27457	1.62301	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.892	18.0072	2.50599	1.69418	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1655	2.47696	0.785875	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.493	19.2013	2.7629	0.863402	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4725	2.7674	1.55435	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.22	20.4915	2.61763	1.5711	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.687	22.1139	2.32812	1.65279	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.719	22.1424	2.61193	1.74185	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.421	23.4936	2.77389	1.08278	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.399	23.5142	2.68686	1.10893	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.8071	2.61818	1.41965	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.025	24.829	2.4959	1.44115	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.901	26.0323	3.22453	1.05286	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.881	26.0543	2.99312	1.0546	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.416	27.4235	2.11727	1.56974	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.48	27.4608	2.38785	1.66351	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.628	28.7709	1.90641	1.05332	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.792	28.8268	2.47952	1.20466	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.822	30.2048	3.55541	1.52311	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.685	30.2058	2.84096	1.42903	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.101	31.3738	2.00548	0.966408	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.185	31.4156	2.45407	1.09882	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.17	32.3414	3.47698	0.829361	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.086	32.3525	2.94011	0.77111	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.646	33.4603	2.22023	1.32541	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.65	33.4883	2.33708	1.39559	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.2058	2.38804	0.245196	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.055	34.2371	2.47583	0.307017	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.139	35.1377	3.68385	1.34518	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.902	35.1181	2.64499	1.18312	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7569	2.7196	0.260447	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.496	35.7634	2.46898	0.256461	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.734	36.512	2.04476	1.08182	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.731	36.5375	2.02933	1.1225	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.9455	2.35113	-0.0831863	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.005	36.9833	2.46408	-0.0171755	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.402	2.47691	0.723701	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.449	37.424	2.24249	0.719894	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5672	2.29854	-0.258486	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.698	37.5847	2.20399	-0.235027	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.475	37.2796	1.37308	-0.374862	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.563	37.3208	1.86023	-0.243379	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.986	37.3965	2.96697	0.325871	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.781	37.3814	2.07157	0.198763	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.726	37.7275	1.83306	0.44319	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.687	37.7435	1.79368	0.475266	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.296	37.2929	1.39304	-1.1069	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.349	37.3257	1.68884	-1.0156	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.544	36.9922	2.70192	0.166931	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.331	36.9758	1.80525	0.046387	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.964	36.4609	1.4468	-0.914911	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.935	36.4778	1.42129	-0.882473	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.994	36.1926	0.745636	0.115705	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.04	36.2223	1.20284	0.230557	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
